id,fecha,monto,tipo
90093,2024-01-15,2538,debito
90094,2024-12-01,2435,credito
90095,2024-03-22,102,debito
90096,2024-12-01,275,debito
90097,2024-01-15,4535,credito
90098,2024-03-22,507,debito
90099,2024-12-01,3988,credito
90100,2024-09-10,836,credito
90101,2024-06-30,769,credito
90102,2024-01-15,4418,credito
90103,2024-03-22,1378,credito
90104,2024-06-30,2330,credito
90105,2024-09-10,3695,credito
90106,2024-06-30,2659,credito
90107,2024-06-30,3889,credito
90108,2024-12-01,3666,credito
90109,2024-06-30,4671,invalid
90110,2024-01-15,2271,debito
90111,2024-09-10,,debito
90112,2024-01-15,3431,debito
90113,2024-01-15,3156,credito
90114,2024-06-30,859,debito
90115,2024-06-30,3505,debito
90116,2024-03-22,1118,debito
90117,2024-12-01,4829,debito
90118,2024-09-10,1721,debito
90119,2024-09-10,2826,credito
90120,2024-12-01,1855,credito
90121,2024-03-22,2297,credito
90122,2024-01-15,2373,credito
90123,2024-01-15,2331,credito
90124,2024-01-15,2891,debito
90125,2024-09-10,741,debito
90126,2024-06-30,2168,debito
90127,2024/01/04,568,debito
90128,2024-01-15,466,debito
90129,2024-09-10,3970,debito
90130,2024-09-10,3019,credito
90131,2024-03-22,815,credito
90132,2024-03-22,380,credito
90133,2024-03-22,3206,debito
90134,2024-06-30,690,credito
90135,2024-03-22,2857,debito
90136,2024-09-10,210,debito
90137,2024-12-01,1377,debito
90138,2024-06-30,1450,debito
90139,2024-06-30,2834,credito
90140,2024-03-22,2018,debito
90141,2024-01-15,4934,debito
90142,2024-12-01,2358,debito
90143,2024-09-10,4467,debito
90144,2024-09-10,2470,debito
90145,2024-01-15,2101,debito
90146,2024-12-01,4337,credito
90147,2024-03-22,3143,credito
90148,2024-01-15,1948,credito
90149,2024-03-22,261,credito
90150,2024-03-22,1349,debito
90151,2024-06-30,3314,credito
90152,2024-06-30,818,credito
90153,2024-12-01,1599,debito
90154,2024-06-30,3233,debito
90155,2024-06-30,119,debito
90156,2024-12-01,4056,debito
90157,2024-03-22,3675,credito
90158,2024-12-01,4165,credito
90159,2024-06-30,4493,debito
90160,2024-12-01,2011,debito
90161,2024-03-22,0,debito
90162,2024-09-10,2671,credito
90163,2024-01-15,2768,credito
90164,2024-09-10,4941,debito
90165,2024-03-22,811,debito
90166,2024-03-22,2332,debito
90167,2024-06-30,4183,credito
90168,2024-06-30,2787,debito
90169,2024-12-01,4081,debito
90170,2024-06-30,2994,debito
90171,2024-12-01,3396,credito
90172,2024-03-22,1107,debito
90173,2024-09-10,2632,credito
90174,2024-06-30,1163,credito
90175,2024-01-15,3257,credito
90176,2024-01-15,1950,debito
90177,2024-12-01,1562,credito
90178,2024-03-22,253,debito
90179,2024-01-15,2183,debito
90180,2024-03-22,4245,debito
90181,2024-01-15,4821,debito
90182,2024-03-22,1806,debito
90183,2024-01-15,2898,debito
90184,2024-09-10,137,credito
90185,2024-12-01,4962,credito
90186,2024-06-30,377,debito
90187,2024-06-30,2377,debito
90188,2024-09-10,2355,credito
90189,2024-06-30,3689,credito
90190,2024-06-30,2261,debito
90191,2024-09-10,3019,credito
90192,2024-01-15,940,credito
90193,2024-09-10,-200,debito
90194,2024-09-10,1438,debito
90195,2024-03-22,4158,credito
90196,2024-09-10,2355,debito
90197,2024-03-22,3619,credito
90198,2024-03-22,1036,debito
90199,2024-12-01,1284,debito
90200,2024-01-15,2993,debito
90201,2024-06-30,4815,credito
90202,2024-12-01,2394,credito
90203,2024-12-01,1261,credito
90204,2024-06-30,1995,credito
90205,2024-03-22,2408,debito
90206,2024-09-10,2470,debito
90207,2024-12-01,1827,debito
90208,2024-09-10,3244,debito
90209,2024-01-15,1660,debito
90210,2024-06-30,1673,credito
90211,2024-03-22,3913,credito
90212,2024-12-01,654,debito
90213,2024-12-01,1698,credito
90214,2024-03-22,810,credito
90215,2024-09-10,4764,credito
90216,2024-03-22,3271,debito
90217,2024-03-22,4008,debito
90218,2024-09-10,2229,credito
90219,2024-12-01,1600,debito
90220,2024-06-30,283,debito
90221,2024-09-10,4123,credito
90222,2024-12-01,1271,credito
90223,2024-01-15,3497,credito
90224,2024-12-01,1403,debito
90225,2024-03-22,1306,debito
90226,2024-06-30,4349,debito
90227,2024-01-15,4490,debito
90228,2024-12-01,3219,credito
90229,2024-03-22,2580,debito
90230,2024-01-15,153,credito
90231,2024-01-15,1990,credito
90232,2024-12-01,2584,credito
90233,2024-06-30,4760,debito
90234,2024-06-30,4862,debito
90235,2024-06-30,504,credito
90236,2024-06-30,1688,debito
90237,2024-03-22,4369,debito
90238,2024-06-30,4843,credito
90239,2024-01-15,1571,credito
90240,2024-06-30,3141,credito
90241,2024-09-10,713,credito
90242,2024-03-22,4921,debito
90243,2024-09-10,2317,credito
90244,2024-01-15,3979,credito
90245,2024-06-30,3286,debito
90246,2024-12-01,2085,credito
90247,2024-01-15,4121,debito
90248,2024-06-30,3654,credito
90249,2024-01-15,2374,credito
90250,2024-01-15,2260,credito
90251,2024-01-15,2434,credito
90252,2024-12-01,1596,debito
90253,2024-12-01,1784,credito
90254,2024-01-15,4353,credito
90255,2024-06-30,3613,credito
90256,2024-03-22,4426,debito
90257,2024-12-01,1528,credito
90258,2024-09-10,2888,credito
90259,2024-12-01,3675,debito
90260,2024-06-30,4927,debito
90261,2024-09-10,2901,credito
90262,2024-03-22,143,debito
90263,2024-01-15,1590,debito
90264,2024-01-15,2839,debito
90265,2024-12-01,1267,credito
90266,2024-12-01,3351,credito
90267,2024-12-01,247,credito
90268,2024-12-01,3805,debito
90269,2024-06-30,2759,credito
90270,2024-06-30,3191,debito
90271,2024-12-01,4887,debito
90272,2024-12-01,268,credito
90273,2024-06-30,2391,debito
90274,2024-03-22,2735,credito
90275,2024-03-22,4093,debito
90276,2024-09-10,,debito
90277,2024-06-30,4793,credito
90278,2024-06-30,4386,credito
90279,2024-06-30,2863,debito
90280,2024-06-30,1074,credito
90281,2024-01-15,3895,debito
90282,2024-03-22,897,credito
90283,2024-06-30,4127,credito
90284,2024-12-01,2504,debito
90285,2024-12-01,828,debito
90286,2024-01-15,3613,credito
90287,2024-09-10,2506,credito
90288,2024-01-15,2088,credito
90289,2024-09-10,3497,debito
90290,2024-06-30,1577,debito
90291,2024-03-22,4267,credito
90292,2024-03-22,122,debito
90293,2024-01-15,2133,credito
90294,2024-03-22,1138,debito
90295,2024-01-15,4138,credito
90296,2024-12-01,4363,debito
90297,2024-01-15,2944,debito
90298,2024-01-15,1260,credito
90299,2024-09-10,208,credito
90300,2024-12-01,1646,credito
90301,2024-03-22,2212,credito
90302,2024-09-10,1603,credito
90303,2024-01-15,670,debito
90304,2024-12-01,2322,credito
90305,2024-01-15,4172,debito
90306,2024-09-10,874,debito
90307,2024-03-22,284,debito
90308,2024-12-01,3023,debito
90309,2024-12-01,1474,debito
90310,2024-09-10,1101,debito
90311,2024-01-15,3753,credito
90312,2024-01-15,244,debito
90313,2024-12-01,3537,credito
90314,2024-01-15,2906,credito
90315,2024-12-01,958,debito
90316,2024-03-22,1401,credito
90317,2024-12-01,2237,credito
90318,2024-03-22,4669,credito
90319,2024-12-01,4339,credito
90320,2024-03-22,1633,credito
90321,2024-12-01,4629,debito
90322,2024-01-15,1806,debito
90323,2024-12-01,919,debito
90324,2024-12-01,1157,credito
90325,2024-12-01,1335,debito
90326,2024-03-22,1671,debito
90327,2024-03-22,1985,debito
90328,2024-12-01,-200,credito
90329,2024-06-30,1916,credito
90330,2024-06-30,4241,debito
90331,2024-03-22,2826,credito
90332,2024-06-30,851,debito
90333,2024-01-15,4154,debito
90334,2024-01-15,1325,credito
90335,2024-01-15,1659,credito
90336,2024-06-30,1856,debito
90337,2024-01-15,4179,debito
90338,2024-03-22,290,credito
90339,2024-03-22,836,debito
90340,2024-12-01,1551,credito
90341,2024-12-01,4542,credito
90342,2024-06-30,2123,credito
90343,2024-03-22,4571,credito
90344,2024-03-22,1241,credito
90345,2024-01-15,1986,debito
90346,2024-06-30,1069,debito
90347,2024-06-30,2172,invalid
90348,2024-01-15,4322,debito
90349,2024-12-01,2547,debito
90350,2024-09-10,3609,credito
90351,2024-09-10,3812,debito
90352,2024-09-10,2592,credito
90353,2024-01-15,816,debito
90354,2024-09-10,1927,credito
90355,2024-09-10,2230,credito
90356,2024-03-22,4903,debito
90357,2024-06-30,1464,debito
90358,2024-09-10,1191,credito
90359,2024-12-01,3136,debito
90360,2024-06-30,1891,credito
90361,2024-09-10,1548,debito
90362,2024-01-15,2161,credito
90363,2024-03-22,1564,debito
90364,2024-03-22,776,credito
90365,2024-01-15,3009,credito
90366,2024-03-22,109,credito
90367,2024-12-01,887,debito
90368,2024-12-01,2437,credito
90369,2024-12-01,3007,debito
90370,2024-12-01,2151,debito
90371,2024-01-15,1381,debito
90372,2024-12-01,1760,debito
90373,2024-06-30,2625,debito
90374,2024-06-30,3828,debito
90375,2024-06-30,3750,credito
90376,2024-01-15,2241,credito
90377,2024-06-30,4262,debito
90378,2024-12-01,2110,debito
90379,2024-03-22,2307,credito
90380,2024-12-01,2288,credito
90381,2024-01-15,2654,credito
90382,2024-03-22,1796,credito
90383,2024-03-22,2019,credito
90384,2024-12-01,3458,debito
90385,2024-06-30,3720,credito
90386,2024-09-10,1790,debito
90387,2024-03-22,3325,credito
90388,2024-06-30,4165,credito
90389,2024-03-22,843,debito
90390,2024-06-30,3229,credito
90391,2024-12-01,1031,credito
90392,2024-06-30,3301,credito
90393,2024-03-22,3704,credito
90394,2024-03-22,659,debito
90395,2024-01-15,3755,credito
90396,2024-12-01,1792,debito
90397,2024-01-15,426,debito
90398,2024-03-22,4501,credito
90399,2024-06-30,3772,debito
90400,2024-12-01,275,credito
90401,2024-06-30,965,debito
90402,2024-06-30,418,debito
90403,2024-03-22,186,credito
90404,2024-03-22,4409,credito
90405,2024-06-30,3773,credito
90406,2024-06-30,850,credito
90407,2024-03-22,0,debito
90408,2024-06-30,4266,debito
90409,2024-06-30,2537,credito
90410,2024-09-10,2704,debito
90411,2024-09-10,2484,debito
90412,2024-01-15,4928,debito
90413,2024-09-10,2134,credito
90414,2024-01-15,2265,credito
90415,2024-06-30,3977,credito
90416,2024-01-15,3426,credito
90417,2024-03-22,1532,credito
90418,2024-01-15,894,debito
90419,2024-03-22,1102,credito
90420,2024-09-10,1560,debito
90421,2024-09-10,1411,credito
90422,2024-01-15,2559,debito
90423,2024-09-10,1806,credito
90424,2024-06-30,4452,credito
90425,2024-06-30,3726,debito
90426,2024-12-01,3256,debito
90427,2024-01-15,521,credito
90428,2024-12-01,4112,debito
90429,2024-03-22,3479,debito
90430,2024-03-22,4779,credito
90431,2024-09-10,1105,credito
90432,2024-12-01,3797,debito
90433,2024-01-15,3203,debito
90434,2024-09-10,509,credito
90435,2024-09-10,3569,debito
90436,2024-01-15,565,debito
90437,2024-01-15,1673,debito
90438,2024-12-01,2770,credito
90439,2024-12-01,4969,debito
90440,2024-01-15,4709,debito
90441,2024-09-10,129,credito
90442,2024-03-22,2796,debito
90443,2024-09-10,1266,credito
90444,2024-03-22,911,credito
90445,2024-03-22,2037,debito
90446,2024-12-01,3321,credito
90447,2024-03-22,332,credito
90448,2024-06-30,1191,debito
90449,2024-01-15,382,debito
90450,2024-12-01,2994,credito
90451,2024-03-22,754,debito
90452,2024-03-22,3661,credito
90453,2024-01-15,4943,credito
90454,2024-01-15,974,credito
90455,2024-06-30,4302,debito
90456,2024-01-15,815,credito
90457,2024-06-30,4696,debito
90458,2024-12-01,4688,credito
90459,2024-06-30,1801,debito
90460,2024-09-10,1199,debito
90461,2024-12-01,447,credito
90462,2024-09-10,2852,debito
90463,2024-06-30,3247,debito
90464,2024-03-22,1611,credito
90465,2024-03-22,3212,debito
90466,2024-09-10,2507,credito
90467,2024-01-15,4007,credito
90468,2024-03-22,4076,debito
90469,2024-01-15,3574,debito
90470,2024-06-30,476,credito
90471,2024-01-15,3963,credito
90472,2024-12-01,2315,debito
90473,2024-03-22,4825,credito
90474,2024-09-10,2170,debito
90475,2024-03-22,3780,credito
90476,2024-03-22,3234,credito
90477,2024-12-01,4715,credito
90478,2024-06-30,2182,credito
90479,2024-12-01,3502,debito
90480,2024-06-30,1224,debito
90481,2024-03-22,2625,credito
90482,2024-12-01,4994,credito
90483,2024-12-01,4539,debito
90484,2024-06-30,2612,credito
90485,2024-12-01,2595,debito
90486,2024-09-10,1237,debito
90487,2024-01-15,4191,credito
90488,2024-12-01,2503,credito
90489,2024-12-01,1463,credito
90490,2024-09-10,4350,credito
90491,2024-03-22,447,credito
90492,2024-03-22,4161,credito
90493,2024-03-22,3632,debito
90494,2024-01-15,4733,credito
90495,2024-01-15,2728,debito
90496,2024-12-01,234,debito
90497,2024-06-30,4795,credito
90498,2024-03-22,1310,credito
90499,2024-03-22,234,debito
90500,2024-12-01,4340,debito
90501,2024-09-10,1561,debito
90502,2024-09-10,1504,debito
90503,2024-01-15,938,credito
90504,2024-13-01,1868,credito
90505,2024-12-01,3156,debito
90506,2024-03-22,3450,debito
90507,2024-01-15,2674,debito
90508,2024-01-15,2532,debito
90509,2024-03-22,1393,credito
90510,2024-03-22,552,credito
90511,2024-09-10,3922,credito
90512,2024-01-15,3555,debito
90513,2024-03-22,4949,debito
90514,2024-01-15,3206,debito
90515,2024-09-10,4107,credito
90516,2024-06-30,815,credito
90517,2024-06-30,1710,credito
90518,2024-01-15,2458,debito
90519,2024-03-22,4283,credito
90520,2024-09-10,2426,debito
90521,2024-03-22,3930,debito
90522,2024-01-15,2105,debito
90523,2024-06-30,3327,credito
90524,2024-03-22,2497,credito
90525,2024-03-22,1329,debito
90526,2024-01-15,3514,credito
90527,2024-06-30,3896,credito
90528,2024-06-30,4620,debito
90529,2024-03-22,3071,credito
90530,2024-12-01,4970,credito
90531,2024-06-30,2690,debito
90532,2024-06-30,3231,credito
90533,2024-03-22,909,credito
90534,2024-09-10,2369,debito
90535,2024-03-22,3641,debito
90536,2024-01-15,4499,debito
90537,2024-06-30,3404,credito
90538,2024-12-01,2456,debito
90539,2024-12-01,2142,debito
90540,2024-03-22,1534,debito
90541,2024-12-01,2207,credito
90542,2024-06-30,3500,credito
90543,2024-09-10,1418,debito
90544,2024-01-15,4602,credito
90545,2024-03-22,3637,credito
90546,2024-06-30,4470,debito
90547,2024-06-30,1125,credito
90548,2024-12-01,1844,credito
90549,2024-03-22,1312,credito
90550,2024-01-15,3001,debito
90551,2024-09-10,4140,debito
90552,2024-12-01,4974,credito
90553,2024-06-30,291,debito
90554,2024-03-22,3144,debito
90555,2024-09-10,2774,credito
90556,2024-03-22,4288,credito
90557,2024-01-15,1800,debito
90558,2024-12-01,763,debito
90559,2024-12-01,4335,debito
90560,2024-09-10,1277,debito
90561,2024-09-10,3525,debito
90562,2024-01-15,831,credito
90563,2024-03-22,1004,debito
90564,2024-09-10,2583,credito
90565,2024-01-15,1309,credito
90566,2024-09-10,3259,credito
90567,2024-12-01,2046,credito
90568,2024-12-01,4995,debito
90569,2024-09-10,143,debito
90570,2024-06-30,1020,debito
90571,2024-12-01,4294,credito
90572,2024-06-30,2022,credito
90573,2024-12-01,2156,credito
90574,2024-09-10,1321,credito
90575,2024-12-01,4172,debito
90576,2024-12-01,1925,debito
90577,2024-03-22,2709,debito
90578,2024-09-10,2002,credito
90579,2024-09-10,3746,debito
90580,2024-01-15,3740,debito
90581,2024-09-10,4150,credito
90582,2024-09-10,3332,debito
90583,2024-12-01,1451,credito
90584,2024-03-22,4220,credito
90585,2024-03-22,2919,debito
90586,2024-06-30,2142,debito
90587,2024-06-30,3936,debito
90588,2024-09-10,2299,credito
90589,2024-09-10,4099,credito
90590,2024-12-01,2498,credito
90591,2024-06-30,2371,debito
90592,2024-06-30,4261,debito
90593,2024-03-22,2505,credito
90594,2024-06-30,1333,credito
90595,2024-09-10,2595,credito
90596,2024-03-22,4195,debito
90597,2024-03-22,3181,credito
90598,2024-01-15,3790,credito
90599,2024-12-01,4565,credito
90600,2024-03-22,1987,credito
90601,2024-06-30,243,debito
90602,2024-03-22,1664,debito
90603,2024-09-10,2704,debito
90604,2024-12-01,511,debito
90605,2024-06-30,128,debito
90606,2024-09-10,4215,credito
90607,2024-01-15,1918,debito
90608,2024-03-22,2936,credito
90609,2024/01/04,1336,credito
90610,2024-01-15,771,debito
90611,2024-09-10,706,credito
90612,2024-12-01,1140,debito
90613,2024-01-15,2754,credito
90614,2024-12-01,2868,credito
90615,2024-09-10,1029,credito
90616,2024-06-30,1104,credito
90617,2024-01-15,2222,credito
90618,2024-01-15,3008,debito
90619,2024-03-22,3087,credito
90620,2024-06-30,789,credito
90621,2024-09-10,3391,debito
90622,2024-01-15,1153,debito
90623,2024-06-30,1344,debito
90624,2024-09-10,2545,credito
90625,2024-03-22,4772,credito
90626,2024-12-01,2576,credito
90627,2024-03-22,4320,credito
90628,2024-09-10,3682,debito
90629,2024-01-15,1053,credito
90630,2024-01-15,4094,debito
90631,2024-12-01,3562,debito
90632,2024-06-30,2899,credito
90633,2024-12-01,2441,credito
90634,2024-09-10,1663,debito
90635,2024-06-30,3425,credito
90636,2024-03-22,3724,credito
90637,2024-09-10,2373,credito
90638,2024-12-01,4821,credito
90639,2024-01-15,4159,debito
90640,2024-09-10,1548,credito
90641,2024-12-01,926,credito
90642,2024-01-15,478,debito
90643,2024-06-30,1566,credito
90644,2024-12-01,3291,debito
90645,2024-12-01,3191,debito
90646,2024-09-10,4710,credito
90647,2024-01-15,4756,debito
90648,2024-03-22,993,credito
90649,2024-12-01,3832,debito
90650,2024-09-10,4212,debito
90651,2024-09-10,1948,credito
90652,2024-03-22,1099,credito
90653,2024-09-10,3539,debito
90654,2024-12-01,2404,debito
90655,2024-12-01,3515,credito
90656,2024-01-15,2370,debito
90657,2024-06-30,1266,credito
90658,2024-09-10,3444,debito
90659,2024-06-30,1533,debito
90660,2024-01-15,1914,credito
90661,2024-09-10,3748,debito
90662,2024-06-30,1374,credito
90663,2024-06-30,4829,debito
90664,2024-03-22,878,credito
90665,2024-12-01,2560,debito
90666,2024-12-01,749,credito
90667,2024-03-22,4189,debito
90668,2024-09-10,3467,credito
90669,2024-01-15,3582,debito
90670,2024-01-15,3678,credito
90671,2024-12-01,4422,credito
90672,2024-01-15,2172,credito
90673,2024-06-30,1837,debito
90674,2024-03-22,2020,credito
90675,2024-01-15,2659,credito
90676,2024-01-15,4959,debito
90677,2024-12-01,4669,credito
90678,2024-06-30,1648,credito
90679,2024-03-22,2165,debito
90680,2024-09-10,3848,credito
90681,2024-03-22,2731,credito
90682,2024-03-22,1035,debito
90683,2024-12-01,878,debito
90684,2024-09-10,2493,debito
90685,2024-03-22,4072,debito
90686,2024-01-15,2098,debito
90687,2024-01-15,4471,debito
90688,2024-06-30,697,credito
90689,2024-09-10,4938,credito
90690,2024-06-30,625,debito
90691,2024-06-30,302,debito
90692,2024-12-01,4560,credito
90693,2024-12-01,314,debito
90694,2024-06-30,4334,credito
90695,2024-01-15,292,debito
90696,2024-09-10,2131,debito
90697,2024-09-10,4765,debito
90698,2024-01-15,1283,credito
90699,2024-06-30,1769,debito
90700,2024-09-10,2467,debito
90701,2024-12-01,743,debito
90702,2024-06-30,4053,debito
90703,2024-12-01,1620,debito
90704,2024-03-22,2446,debito
90705,2024-09-10,1776,debito
90706,2024-09-10,3841,credito
90707,2024-09-10,165,credito
90708,2024-09-10,3713,credito
90709,2024-09-10,4398,credito
90710,2024-12-01,2294,debito
90711,2024-03-22,1944,debito
90712,2024-01-15,2248,credito
90713,2024-09-10,1850,credito
90714,2024-09-10,3852,debito
90715,2024-12-01,969,debito
90716,2024-01-15,4994,debito
90717,2024-03-22,2926,debito
90718,2024-03-22,2046,credito
90719,2024-09-10,4720,credito
90720,2024-09-10,1204,debito
90721,2024-12-01,3816,credito
90722,2024-03-22,3627,credito
90723,2024-12-01,738,debito
90724,2024-06-30,3333,credito
90725,2024-03-22,4322,credito
90726,2024-12-01,2942,debito
90727,2024-03-22,1747,debito
90728,2024-09-10,3859,debito
90729,2024-03-22,1990,debito
90730,2024-01-15,766,debito
90731,2024-09-10,1683,debito
90732,2024-06-30,4510,debito
90733,2024-09-10,312,debito
90734,2024-09-10,2985,debito
90735,2024-09-10,607,credito
90736,2024-12-01,109,debito
90737,2024-06-30,3241,debito
90738,2024-12-01,3112,credito
90739,2024-06-30,2189,debito
90740,2024-01-15,4021,credito
90741,2024-03-22,3808,credito
90742,2024-03-22,351,debito
90743,2024-01-15,1853,debito
90744,2024-06-30,1013,credito
90745,2024/01/04,4050,debito
90746,2024-06-30,1666,credito
90747,2024-09-10,1705,debito
90748,2024-03-22,1914,debito
90749,2024-01-15,4644,debito
90750,2024-06-30,2043,debito
90751,2024-03-22,2193,credito
90752,2024-12-01,3089,credito
90753,2024-06-30,4604,debito
90754,2024-09-10,2574,debito
90755,2024-03-22,3980,credito
90756,2024-06-30,2718,debito
90757,2024-09-10,369,debito
90758,2024-03-22,3979,credito
90759,2024-12-01,3954,debito
90760,2024-01-15,874,debito
90761,2024-09-10,3464,credito
90762,2024-09-10,2112,credito
90763,2024-12-01,592,debito
90764,2024-06-30,4250,debito
90765,2024-12-01,2363,credito
90766,2024-12-01,1637,credito
90767,2024-01-15,331,credito
90768,2024-03-22,2167,debito
90769,2024-01-15,1633,debito
90770,2024-12-01,2410,debito
90771,2024-09-10,2332,debito
90772,2024-03-22,3917,debito
90773,2024-12-01,2093,credito
90774,2024-06-30,4249,debito
90775,2024-03-22,2664,credito
90776,2024-03-22,1484,debito
90777,2024-03-22,1788,credito
90778,2024-01-15,628,credito
90779,2024-12-01,2536,debito
90780,2024-06-30,-200,debito
90781,2024-09-10,1273,debito
90782,2024-06-30,3560,credito
90783,2024-06-30,2874,debito
90784,2024-06-30,,debito
90785,2024-01-15,2729,debito
90786,2024-06-30,2656,debito
90787,2024-06-30,2987,credito
90788,2024-06-30,4326,debito
90789,2024-01-15,3522,debito
90790,2024-09-10,2092,debito
90791,2024-06-30,2986,debito
90792,2024-12-01,4112,credito
90793,2024-06-30,1690,credito
90794,2024-06-30,2333,credito
90795,2024-01-15,3812,credito
90796,2024-12-01,1171,credito
90797,2024-09-10,1644,debito
90798,2024-06-30,1499,credito
90799,2024-01-15,3025,debito
90800,2024-03-22,1914,debito
90801,2024-12-01,3178,credito
90802,2024-01-15,648,credito
90803,2024-06-30,4006,debito
90804,2024-03-22,2198,debito
90805,2024-03-22,2913,credito
90806,2024-01-15,4333,credito
90807,2024-09-10,1930,credito
90808,2024-03-22,532,debito
90809,2024-12-01,4636,debito
90810,2024-03-22,2927,debito
90811,2024-06-30,3387,debito
90812,2024-09-10,3297,credito
90813,2024-03-22,4538,debito
90814,2024-03-22,3022,debito
90815,2024-01-15,4951,debito
90816,2024-06-30,2927,debito
90817,2024-09-10,3026,credito
90818,2024-06-30,3462,credito
90819,2024-03-22,1844,debito
90820,2024-03-22,4880,credito
90821,2024-06-30,4743,debito
90822,2024-03-22,4919,debito
90823,2024-06-30,1332,debito
90824,2024-06-30,3637,credito
90825,2024-09-10,123,debito
90826,2024-01-15,2154,debito
90827,2024-12-01,1624,debito
90828,2024-09-10,3767,debito
90829,2024-06-30,1665,credito
90830,2024-01-15,4836,credito
90831,2024-06-30,2921,credito
90832,2024-03-22,823,credito
90833,2024-06-30,3038,debito
90834,2024-06-30,4215,debito
90835,2024-06-30,2165,debito
90836,2024-12-01,1358,credito
90837,2024-03-22,2704,debito
90838,2024-06-30,3044,debito
90839,2024-03-22,2079,invalid
90840,2024-03-22,3964,credito
90841,2024-09-10,723,credito
90842,2024-06-30,1453,credito
90843,2024-01-15,1095,credito
90844,2024-09-10,3894,debito
90845,2024-12-01,2748,debito
90846,2024-06-30,3489,credito
90847,2024-01-15,4215,debito
90848,2024-06-30,202,debito
90849,2024-12-01,4660,credito
90850,2024-12-01,2905,credito
90851,2024-03-22,783,credito
90852,2024-12-01,4151,credito
90853,2024-12-01,2317,credito
90854,2024-01-15,4805,debito
90855,2024-01-15,2077,debito
90856,2024/01/04,3835,debito
90857,2024-06-30,4888,debito
90858,2024-03-22,870,debito
90859,2024-01-15,2059,debito
90860,2024-09-10,2563,credito
90861,2024-01-15,666,credito
90862,2024-03-22,2089,credito
90863,2024-03-22,3603,credito
90864,2024-06-30,258,debito
90865,2024-09-10,3792,debito
90866,2024-12-01,900,credito
90867,2024-03-22,383,credito
90868,2024-09-10,2967,debito
90869,2024-03-22,2336,debito
90870,2024-12-01,1496,credito
90871,2024/01/04,1054,debito
90872,2024-09-10,349,credito
90873,2024-06-30,2172,debito
90874,2024-01-15,3449,credito
90875,2024-09-10,3567,debito
90876,2024-12-01,3822,credito
90877,2024-09-10,4199,credito
90878,2024-06-30,1357,debito
90879,2024-06-30,2748,credito
90880,2024-01-15,3568,credito
90881,2024-09-10,2275,credito
90882,2024-09-10,903,debito
90883,2024-03-22,3788,debito
90884,2024-01-15,2227,debito
90885,2024-09-10,832,debito
90886,2024-12-01,851,debito
90887,2024-01-15,330,credito
90888,2024-09-10,1455,debito
90889,2024-01-15,3662,debito
90890,2024-03-22,4694,credito
90891,2024-12-01,2617,debito
90892,2024-03-22,1364,debito
90893,2024-03-22,4746,debito
90894,2024-09-10,2908,credito
90895,2024-06-30,499,debito
90896,2024-06-30,2019,debito
90897,2024-09-10,1550,credito
90898,2024-01-15,3438,credito
90899,2024-09-10,3180,debito
90900,2024-06-30,650,debito
90901,2024-03-22,1308,credito
90902,2024-01-15,2056,credito
90903,2024-01-15,4904,debito
90904,2024-06-30,4703,debito
90905,2024-09-10,4437,debito
90906,2024-12-01,4670,debito
90907,2024-09-10,3115,credito
90908,2024-06-30,375,debito
90909,2024-03-22,636,credito
90910,2024-12-01,241,credito
90911,2024-09-10,299,credito
90912,2024-03-22,4801,debito
90913,2024-06-30,4155,debito
90914,2024-09-10,2819,debito
90915,2024-09-10,2484,debito
90916,2024-06-30,276,credito
90917,2024-09-10,2551,debito
90918,2024-09-10,3290,debito
90919,2024-01-15,919,credito
90920,2024-12-01,309,credito
90921,2024-09-10,2795,debito
90922,2024-01-15,4839,debito
90923,2024-03-22,4435,credito
90924,2024-12-01,1396,debito
90925,2024-01-15,2662,credito
90926,2024-09-10,3943,credito
90927,2024-09-10,4340,debito
90928,2024-06-30,4292,debito
90929,2024-09-10,2737,debito
90930,2024-12-01,2114,debito
90931,2024-12-01,938,credito
90932,2024-06-30,821,debito
90933,2024-06-30,1665,credito
90934,2024-12-01,389,debito
90935,2024-06-30,3715,debito
90936,2024-03-22,2381,debito
90937,2024-06-30,1552,credito
90938,2024-01-15,2310,credito
90939,2024-03-22,835,debito
90940,2024-01-15,1336,debito
90941,2024-12-01,659,debito
90942,2024-06-30,2811,debito
90943,2024-09-10,742,debito
90944,2024-12-01,813,credito
90945,2024-12-01,112,debito
90946,2024-03-22,3075,credito
90947,2024-01-15,744,debito
90948,2024-12-01,4655,credito
90949,2024-09-10,445,credito
90950,2024-03-22,2270,debito
90951,2024-09-10,4374,credito
90952,2024-09-10,557,debito
90953,2024-09-10,3016,credito
90954,2024-12-01,2710,credito
90955,2024-06-30,273,debito
90956,2024-09-10,1689,debito
90957,2024-06-30,4971,debito
90958,2024-09-10,3095,debito
90959,2024-03-22,1382,debito
90960,2024-03-22,2634,debito
90961,2024-03-22,3124,debito
90962,2024-01-15,4372,credito
90963,2024-12-01,4146,debito
90964,2024-03-22,4466,credito
90965,2024-01-15,3044,credito
90966,2024-12-01,306,debito
90967,2024-12-01,2379,debito
90968,2024-03-22,1840,credito
90969,2024-09-10,1750,credito
90970,2024-06-30,217,credito
90971,2024-06-30,-200,credito
90972,2024-09-10,590,credito
90973,2024-09-10,686,debito
90974,2024-12-01,4111,credito
90975,2024-09-10,4824,debito
90976,2024-12-01,2666,credito
